molecule_id,preferred_name,molecule_role,xtb_pipeline_version,xtb_input_sha256,xtb_preferred_name,xtb_software,xtb_software_version,xtb_method,xtb_charge,xtb_multiplicity,xtb_status,xtb_returncode,xtb_hessian_returncode,xtb_runtime_seconds,xtb_started_at,xtb_finished_at,xtb_input_path,xtb_output_path,xtb_geometry_path,xtb_file_hash,xtb_stderr_tail,xtb_electronic_energy_Eh,xtb_homo_eV,xtb_lumo_eV,xtb_homo_lumo_gap_eV,xtb_dipole_debye,xtb_isotropic_polarizability_au,xtb_molecular_c6_au,xtb_zero_point_energy_Eh,xtb_total_free_energy_Eh,xtb_imaginary_frequencies,xtb_min_frequency_cm1,xtb_normal_termination,xtb_optimization_converged,xtb_chemical_hardness_eV,xtb_chemical_potential_eV,xtb_electronegativity_eV,xtb_electrophilicity_eV,xtb_temperature_K,xtb_enthalpy_Eh,xtb_entropy_term_Eh,xtb_gibbs_free_energy_Eh,orca_pipeline_version,orca_input_sha256,orca_preferred_name,orca_software,orca_software_version,orca_method,orca_refinement_method,orca_charge,orca_multiplicity,orca_status,orca_returncode,orca_nprocs,orca_runtime_seconds,orca_started_at,orca_finished_at,orca_input_path,orca_output_path,orca_geometry_path,orca_file_hash,orca_error_summary,orca_normal_termination,orca_electronic_energy_Eh,orca_dipole_debye,orca_isotropic_polarizability_au,orca_zero_point_energy_Eh,orca_enthalpy_Eh,orca_gibbs_free_energy_Eh,orca_homo_eV,orca_lumo_eV,orca_imaginary_frequencies,orca_min_frequency_cm1,orca_refinement_status,orca_refinement_returncode,orca_refinement_runtime_seconds,orca_refinement_started_at,orca_refinement_finished_at,orca_refinement_input_path,orca_refinement_output_path,orca_refinement_geometry_path,orca_refinement_file_hash,orca_refinement_nprocs,orca_refinement_normal_termination,orca_refinement_electronic_energy_Eh,orca_refinement_dipole_debye,orca_refinement_isotropic_polarizability_au,orca_refinement_zero_point_energy_Eh,orca_refinement_enthalpy_Eh,orca_refinement_gibbs_free_energy_Eh,orca_refinement_homo_eV,orca_refinement_lumo_eV,orca_refinement_imaginary_frequencies,orca_refinement_min_frequency_cm1,orca_refinement_homo_lumo_gap_eV,orca_refinement_chemical_hardness_eV,orca_refinement_chemical_potential_eV,orca_refinement_electronegativity_eV,orca_refinement_electrophilicity_eV,orca_parallel_worker_runtime_s
1,D-glucose,platform_molecule,2.2,54d08833ea245bf40c57634c131e7cdb5c6083966b85272b61b69f68e6fa3d8a,D-glucose,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.9121454999994967,2026-09-16T22:11:27.296251+00:00,2026-09-16T22:11:28.232976+00:00,outputs\notebook_complete\quantum\xtb\molecule_0001\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0001\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0001\opt\xtbopt.xyz,54d08833ea245bf40c57634c131e7cdb5c6083966b85272b61b69f68e6fa3d8a,"   6 C    8 O           7     1.4029242     1.4195958     1.3874423


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -43.362941699021 Eh   |
          | GRADIENT NORM               0.000388252417 Eh/α |
          | HOMO-LUMO GAP              10.468721897187 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:11:27.567     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.202 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.688 sec
 * ratio c/w:     3.403 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.011 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.062 sec
 * ratio c/w:     5.682 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.164 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.562 sec
 * ratio c/w:     3.430 speedup


normal termination of xtb",-43.36294169902,-11.3445,-0.8757,10.4688,4.042,98.324571,4718.295463,0.18813112533,-43.21305976342,0.0,-0.0,True,False,5.2344,-6.1101,6.1101,3.566151040233838,298.15,0.201988,0.0521058,0.149882,2.2,54d08833ea245bf40c57634c131e7cdb5c6083966b85272b61b69f68e6fa3d8a,D-glucose,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,3397.7761802000005,2026-09-16T23:01:31.060921+00:00,2026-09-16T23:58:08.837032+00:00,outputs\notebook_complete\quantum\orca\molecule_0001\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0001\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0001\optfreq.xyz,4194fb9b4063915d3180fd2134b820b79c01ee17d393ddeec92a878de861a217,,True,-687.096578452443,2.888419292,95.02893,0.19601503,-686.88718918,-686.93762447,0.425498,-0.000686,0.0,0.0,completed,0.0,618.1589324999986,2026-09-16T23:58:08.890554+00:00,2026-09-17T00:08:27.050325+00:00,outputs\notebook_complete\quantum\orca\molecule_0001\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0001\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0001\refinement\geometry.xyz,e0f7faea3c07cfa41f0f966e9c722fce980d96b452401622bf342d1a40a60b48,1.0,True,-137.772319776636,3.043102037,87.65294,,,,-10.5734,1.6946,,,12.267999999999999,6.1339999999999995,-4.4394,4.4394,1.606478020867297,0.0019834999984595925
2,D-xylose,platform_molecule,2.2,88fa5a26f92a1d0e634a307020ea9abc0646da18f2084cf0d8b42e7755df18fb,D-xylose,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.631875899998704,2026-09-16T22:40:19.580055+00:00,2026-09-16T22:40:20.238688+00:00,outputs\notebook_complete\quantum\xtb\molecule_0002\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0002\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0002\opt\xtbopt.xyz,88fa5a26f92a1d0e634a307020ea9abc0646da18f2084cf0d8b42e7755df18fb,"   6 C    8 O           6     1.4022815     1.4084943     1.3891830


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -36.136475332948 Eh   |
          | GRADIENT NORM               0.000156738659 Eh/α |
          | HOMO-LUMO GAP              10.663770762690 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:19.780     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.142 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.469 sec
 * ratio c/w:     3.301 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.012 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.047 sec
 * ratio c/w:     3.906 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.082 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.312 sec
 * ratio c/w:     3.811 speedup


normal termination of xtb",-36.136475332947,-11.223,-0.5592,10.6638,-1.576,81.9847,3279.441871,0.156553886761,-36.014888619702,0.0,-0.0,True,False,5.3319,-5.891100000000001,5.891100000000001,3.2544739408090932,298.15,0.167875,0.0462883,0.121587,2.2,88fa5a26f92a1d0e634a307020ea9abc0646da18f2084cf0d8b42e7755df18fb,D-xylose,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,2289.1983766999983,2026-09-17T00:08:27.069396+00:00,2026-09-17T00:46:36.267239+00:00,outputs\notebook_complete\quantum\orca\molecule_0002\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0002\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0002\optfreq.xyz,4ccc2457759d69c684b5b4ab37d05c260ed2de8b95ab96b270ff676b1ae82551,,True,-572.577303496466,1.90729353,78.44952,0.16321357,-572.40321805,-572.44822996,0.859389,0.0,0.0,0.0,completed,0.0,393.7663309000018,2026-09-17T00:46:36.323985+00:00,2026-09-17T00:53:10.089926+00:00,outputs\notebook_complete\quantum\orca\molecule_0002\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0002\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0002\refinement\geometry.xyz,e324f3471b8024f5c9f99083f5a0ae1df9827500707081f38c95c3e0b3dbaceb,1.0,True,-114.807535237196,2.015642997,72.67657,,,,-10.3902,1.9419,,,12.3321,6.16605,-4.22415,4.22415,1.4469103577249616,0.0014080000000831205
3,5-hydroxymethylfurfural,platform_molecule,2.2,933f8df867e272d984eabd6d105386cd46e32dec259b706e974bf12dd19574ae,5-hydroxymethylfurfural,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.6747739000002184,2026-09-16T22:40:20.366915+00:00,2026-09-16T22:40:21.059265+00:00,outputs\notebook_complete\quantum\xtb\molecule_0003\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0003\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0003\opt\xtbopt.xyz,933f8df867e272d984eabd6d105386cd46e32dec259b706e974bf12dd19574ae,"   6 C    8 O           4     1.3284407     1.4074223     1.2064779


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -28.064630641700 Eh   |
          | GRADIENT NORM               0.000328624518 Eh/α |
          | HOMO-LUMO GAP               3.027580545125 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:20.716     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.196 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.641 sec
 * ratio c/w:     3.268 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.019 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.109 sec
 * ratio c/w:     5.757 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.153 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.484 sec
 * ratio c/w:     3.166 speedup


normal termination of xtb",-28.0646306417,-11.1961,-8.1685,3.0275999999999996,7.451,79.649464,2676.457689,0.108123522233,-27.990291727202,0.0,-0.0,True,False,1.5137999999999998,-9.6823,9.6823,30.96410797000925,298.15,0.117603,0.0432639,0.0743389,2.2,933f8df867e272d984eabd6d105386cd46e32dec259b706e974bf12dd19574ae,5-hydroxymethylfurfural,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,1135.3642227000018,2026-09-17T00:53:10.105843+00:00,2026-09-17T01:12:05.470609+00:00,outputs\notebook_complete\quantum\orca\molecule_0003\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0003\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0003\optfreq.xyz,855aaedc38fefbc5657e369b43155de0161718b06da45d95ee7ef75e0eb07dbd,,True,-457.807846374207,2.939135672,83.89521,0.1115432,-457.6870514,-457.72941567,0.472322,-2.7683,0.0,0.0,completed,0.0,251.83296500000142,2026-09-17T01:12:05.516676+00:00,2026-09-17T01:16:17.348915+00:00,outputs\notebook_complete\quantum\orca\molecule_0003\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0003\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0003\refinement\geometry.xyz,74011a7408d241cd08d83173b1cb25643139863552c0daa387507892de04e899,1.0,True,-85.913617643223,2.78185446,77.20845,,,,-9.4998,-0.0861,,,9.4137,4.70685,-4.79295,4.79295,2.440312491634533,0.005040800002461765
4,levulinic acid,platform_molecule,2.2,475b901a31fd18775b6ec521037356a988516db9f1fab03d00e7b280291a2ef7,levulinic acid,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.617906800000128,2026-09-16T22:40:21.165679+00:00,2026-09-16T22:40:21.803186+00:00,outputs\notebook_complete\quantum\xtb\molecule_0004\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0004\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0004\opt\xtbopt.xyz,475b901a31fd18775b6ec521037356a988516db9f1fab03d00e7b280291a2ef7,"   6 C    8 O           3     1.2477060     1.3371146     1.2018603


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -26.986926703697 Eh   |
          | GRADIENT NORM               0.000219223223 Eh/α |
          | HOMO-LUMO GAP               4.092092679410 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:21.492     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.165 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.625 sec
 * ratio c/w:     3.788 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.008 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.000 sec
 * ratio c/w:     0.000 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.132 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.547 sec
 * ratio c/w:     4.143 speedup


normal termination of xtb",-26.986926703699,-10.8002,-6.7081,4.0921,-5.315,70.974924,2304.103773,0.124400094553,-26.896800826263,0.0,-0.0,True,False,2.04605,-8.75415,8.75415,18.72758295801666,298.15,0.134395,0.0442695,0.0901259,2.2,475b901a31fd18775b6ec521037356a988516db9f1fab03d00e7b280291a2ef7,levulinic acid,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,1250.7757165000003,2026-09-17T01:16:17.364638+00:00,2026-09-17T01:37:08.139926+00:00,outputs\notebook_complete\quantum\orca\molecule_0004\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0004\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0004\optfreq.xyz,e3cf5aaf784eae443a8513e40c982a2274b1b8036f64e92c04080e883c109791,,True,-420.975935581506,2.584240906,67.19869,0.12726869,-420.83886515,-420.88214682,0.642824,-1.2316,0.0,0.0,completed,0.0,242.1954227999995,2026-09-17T01:37:08.203938+00:00,2026-09-17T01:41:10.399381+00:00,outputs\notebook_complete\quantum\orca\molecule_0004\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0004\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0004\refinement\geometry.xyz,a26b927509ef0f1b541d576c266556171319c4c33a05da6a1ed440272df04bd8,1.0,True,-81.512933198996,2.86377911,63.00445,,,,-9.9539,1.7484,,,11.702300000000001,5.8511500000000005,-4.10275,4.10275,1.4383973716705265,0.004470600000786362
5,sorbitol,platform_molecule,2.2,58add8cbe88faaf620e7be623bda1d4aa1a07c6b770ad1297e0bd96d374885eb,sorbitol,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,1.1126086000003852,2026-09-16T22:40:21.957853+00:00,2026-09-16T22:40:23.093419+00:00,outputs\notebook_complete\quantum\xtb\molecule_0005\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0005\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0005\opt\xtbopt.xyz,58add8cbe88faaf620e7be623bda1d4aa1a07c6b770ad1297e0bd96d374885eb,"   6 C    8 O           6     1.4095996     1.4159608     1.4014346


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -44.363046758795 Eh   |
          | GRADIENT NORM               0.000166042035 Eh/α |
          | HOMO-LUMO GAP              10.604006301224 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:22.304     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.221 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.781 sec
 * ratio c/w:     3.535 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.030 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.062 sec
 * ratio c/w:     2.083 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.144 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.547 sec
 * ratio c/w:     3.798 speedup


normal termination of xtb",-44.363046758795,-10.9469,-0.3429,10.604,-0.42,102.93422,5141.292697,0.208793513946,-44.19493813717,0.0,-0.0,True,False,5.302,-5.6449,5.6449,3.00498830724255,298.15,0.224315,0.0562061,0.168109,2.2,58add8cbe88faaf620e7be623bda1d4aa1a07c6b770ad1297e0bd96d374885eb,sorbitol,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,5221.8959196,2026-09-17T03:05:05.969756+00:00,2026-09-17T04:32:07.865548+00:00,outputs\notebook_complete\quantum\orca\molecule_0005\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0005\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0005\optfreq.xyz,da2e3a979a213d4d75a2c534687abb4e16a9aab1c8e67744f6238df7ead308f6,,True,-688.292241395868,2.066400191,99.17798,0.21751748,-688.05972986,-688.11365124,0.707981,0.0,0.0,0.0,completed,0.0,790.0389744999993,2026-09-17T04:32:07.966493+00:00,2026-09-17T04:45:18.006278+00:00,outputs\notebook_complete\quantum\orca\molecule_0005\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0005\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0005\refinement\geometry.xyz,349fd51536fb92eba59bf6e7db8c7d9600bc8ec6b679e014eed3e80e0b6ffbea,1.0,True,-138.983050408914,2.199182137,91.26297,,,,-10.314,1.8047,,,12.1187,6.05935,-4.25465,4.25465,1.4937284215716204,6012.0775546
6,furfural,platform_molecule,2.2,e20fa29eb9a85157d9530dd3e3605dc1a1f7b5181fed5a83932e29fffa607ecd,furfural,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.49388309999994817,2026-09-16T22:40:23.190619+00:00,2026-09-16T22:40:23.744036+00:00,outputs\notebook_complete\quantum\xtb\molecule_0006\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0006\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0006\opt\xtbopt.xyz,e20fa29eb9a85157d9530dd3e3605dc1a1f7b5181fed5a83932e29fffa607ecd,"   6 C    8 O           3     1.2979731     1.3562568     1.2064188


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -20.838424274377 Eh   |
          | GRADIENT NORM               0.000241554122 Eh/α |
          | HOMO-LUMO GAP               3.050182456706 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:23.440     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.101 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.328 sec
 * ratio c/w:     3.249 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.020 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.016 sec
 * ratio c/w:     0.781 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.059 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.203 sec
 * ratio c/w:     3.443 speedup


normal termination of xtb",-20.838424274377,-11.1335,-8.0833,3.0502000000000002,3.381,63.390013,1630.729546,0.076852156432,-20.791178095044,0.0,-0.0,True,False,1.5251000000000001,-9.6084,9.6084,30.26731052390007,298.15,0.083517,0.0362708,0.0472462,2.2,e20fa29eb9a85157d9530dd3e3605dc1a1f7b5181fed5a83932e29fffa607ecd,furfural,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,833.3692714999997,2026-09-17T03:05:05.970865+00:00,2026-09-17T03:18:59.341062+00:00,outputs\notebook_complete\quantum\orca\molecule_0006\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0006\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0006\optfreq.xyz,ea74c97d0e31495e276b42e523ca86d261bdbfec096d01f75017b30a41aa1aa9,,True,-343.291073094677,3.808122652,64.16536,0.07890623,-343.2056472,-343.24162992,0.694183,-2.6822,0.0,0.0,completed,0.0,186.04432529999758,2026-09-17T03:18:59.388048+00:00,2026-09-17T03:22:05.432512+00:00,outputs\notebook_complete\quantum\orca\molecule_0006\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0006\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0006\refinement\geometry.xyz,1502b9c449aa3b3e17a1253c88ef6e0d328f073425e6434929d146aa2450b29b,1.0,True,-62.951259165703,3.716030974,59.92712,,,,-9.5583,0.0448,,,9.6031,4.80155,-4.756749999999999,4.756749999999999,2.3561839991773486,1019.4951009999968
7,furfuryl alcohol,intermediate,2.2,b6abf3bd7e133823b268252fde9ef00824d34678cb460200cd3bd3d74a26fe63,furfuryl alcohol,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.5909176000004663,2026-09-16T22:40:23.904356+00:00,2026-09-16T22:40:24.512992+00:00,outputs\notebook_complete\quantum\xtb\molecule_0007\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0007\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0007\opt\xtbopt.xyz,b6abf3bd7e133823b268252fde9ef00824d34678cb460200cd3bd3d74a26fe63,"   6 C    8 O           3     1.3696840     1.4113052     1.3436387


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -21.871254929259 Eh   |
          | GRADIENT NORM               0.000100424611 Eh/α |
          | HOMO-LUMO GAP               4.753497382632 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:24.159     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.144 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.547 sec
 * ratio c/w:     3.798 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.005 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.000 sec
 * ratio c/w:     0.000 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.085 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.375 sec
 * ratio c/w:     4.412 speedup


normal termination of xtb",-21.871254929257,-10.7097,-5.9562,4.7535,3.612,66.212249,1828.739354,0.099684976541,-21.802117604553,0.0,-0.0,True,False,2.37675,-8.33295,8.33295,14.6077744193752,298.15,0.107075,0.037938,0.0691373,2.2,b6abf3bd7e133823b268252fde9ef00824d34678cb460200cd3bd3d74a26fe63,furfuryl alcohol,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,1072.0987300999986,2026-09-17T03:05:05.971873+00:00,2026-09-17T03:22:58.070422+00:00,outputs\notebook_complete\quantum\orca\molecule_0007\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0007\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0007\optfreq.xyz,f989fcd931055da7b5e1d0980993652ff08f5470a3ba1a4f5303263f172408d3,,True,-344.491262113518,1.573811246,62.85914,0.10231073,-344.38164004,-344.41921859,0.465154,-0.8134,0.0,0.0,completed,0.0,202.96868600000016,2026-09-17T03:22:58.148954+00:00,2026-09-17T03:26:21.118114+00:00,outputs\notebook_complete\quantum\orca\molecule_0007\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0007\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0007\refinement\geometry.xyz,7f31c7b259f9e7aca36fdf5da5a679e175ffd8779868fce9708affaefc263249,1.0,True,-64.1719106592,1.782198116,58.81516,,,,-9.0595,1.8556,,,10.915099999999999,5.4575499999999995,-3.60195,3.60195,1.1886326100997702,1275.1818426999998
8,2-methylfuran,fuel_candidate,2.2,61943b9450c5feb23f5280ddc68113a466357e4640d4267b991a43417a0cbd6d,2-methylfuran,xTB,* xtb version 6.7.1pre (5071a88) compiled by 'Marcel@Raven' on 2024-07-23,GFN2-xTB,0.0,1.0,completed,0.0,0.0,0.49876150000091,2026-09-16T22:40:24.678914+00:00,2026-09-16T22:40:25.194018+00:00,outputs\notebook_complete\quantum\xtb\molecule_0008\opt\input.xyz,outputs\notebook_complete\quantum\xtb\molecule_0008\opt\xtb_opt.out,outputs\notebook_complete\quantum\xtb\molecule_0008\opt\xtbopt.xyz,61943b9450c5feb23f5280ddc68113a466357e4640d4267b991a43417a0cbd6d,"   6 C    8 O           2     1.3483875     1.3510130     1.3457619


optimized geometry written to: xtbopt.xyz


           -------------------------------------------------
          | TOTAL ENERGY              -17.816401133275 Eh   |
          | GRADIENT NORM               0.000077531442 Eh/α |
          | HOMO-LUMO GAP               4.763284053542 eV   |
           -------------------------------------------------

------------------------------------------------------------------------
 * finished run on 2026/09/17 at 00:40:24.948     
------------------------------------------------------------------------
 total:
 * wall-time:     0 d,  0 h,  0 min,  0.099 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.297 sec
 * ratio c/w:     2.999 speedup
 SCF:
 * wall-time:     0 d,  0 h,  0 min,  0.005 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.031 sec
 * ratio c/w:     6.250 speedup
 ANC optimizer:
 * wall-time:     0 d,  0 h,  0 min,  0.070 sec
 *  cpu-time:     0 d,  0 h,  0 min,  0.203 sec
 * ratio c/w:     2.902 speedup


normal termination of xtb",-17.816401133275,-10.2766,-5.5133,4.7633,-0.187,61.4616,1535.524217,0.095505113324,-17.749933693088,0.0,-0.0,True,False,2.38165,-7.89495,7.89495,13.085515399512941,298.15,0.101995,0.0355279,0.0664674,2.2,61943b9450c5feb23f5280ddc68113a466357e4640d4267b991a43417a0cbd6d,2-methylfuran,ORCA,ORCA_6.1.1,R2SCAN-3C,wB97X-3c,0.0,1.0,completed,0.0,1.0,715.9764388000003,2026-09-17T03:22:05.465630+00:00,2026-09-17T03:34:01.441826+00:00,outputs\notebook_complete\quantum\orca\molecule_0008\optfreq.inp,outputs\notebook_complete\quantum\orca\molecule_0008\optfreq.out,outputs\notebook_complete\quantum\orca\molecule_0008\optfreq.xyz,1b3b2ad45fedc9941204e04505989a8465ebc68c273c266b6419b9e09cad3bb0,,True,-269.283369059527,0.636380448,57.11255,0.09705394,-269.1800405,-269.21483235,0.773501,-0.3324,0.0,0.0,completed,0.0,238.46919779999735,2026-09-17T03:34:01.537018+00:00,2026-09-17T03:38:00.006508+00:00,outputs\notebook_complete\quantum\orca\molecule_0008\refinement\sp.inp,outputs\notebook_complete\quantum\orca\molecule_0008\refinement\sp.out,outputs\notebook_complete\quantum\orca\molecule_0008\refinement\geometry.xyz,b70d436e2724b965cf0dcb6b0755c6f69259eaa34d6fe06930ca5dafa75b88aa,1.0,True,-48.12684134596,0.72405923,54.87116,,,,-8.6571,2.4094,,,11.0665,5.53325,-3.12385,3.12385,0.8817999207066373,954.6033395999984
