molecule_id,preferred_name,descriptor_name,descriptor_value,unit,software,software_version,calculation_date,config_hash,notes
1,D-glucose,MaxAbsEStateIndex,9.119537037037038,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MaxEStateIndex,9.119537037037038,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MinAbsEStateIndex,0.5257870370370368,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MinEStateIndex,-1.568935185185185,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,qed,0.29015285452995804,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SPS,49.25,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MolWt,180.156,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,HeavyAtomMolWt,168.05999999999997,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,ExactMolWt,180.063388104,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumValenceElectrons,72.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumRadicalElectrons,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MaxPartialCharge,0.183570328512782,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MinPartialCharge,-0.3935665160029449,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MaxAbsPartialCharge,0.3935665160029449,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MinAbsPartialCharge,0.183570328512782,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,FpDensityMorgan1,0.9166666666666666,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,FpDensityMorgan2,1.5,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,FpDensityMorgan3,2.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_MWHI,16.639742085644862,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_MWLOW,9.995184470406,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_CHGHI,2.4192139786332842,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_CHGLO,-2.368817634024752,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_LOGPHI,2.184436367464322,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_LOGPLOW,-2.5790512396044134,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_MRHI,4.8741638480852565,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BCUT2D_MRLOW,-0.2861114418889694,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,AvgIpc,2.0754223906061027,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BalabanJ,2.6344089870615974,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,BertzCT,146.2188491003481,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi0,9.300964908321223,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi0n,6.238174395098331,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi0v,6.238174395098331,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi1,5.574586062669973,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi1n,3.5620094695937103,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi1v,3.5620094695937103,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi2n,2.7194493173895746,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi2v,2.7194493173895746,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi3n,1.867059489777345,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi3v,1.867059489777345,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi4n,1.08173381058565,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Chi4v,1.08173381058565,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,HallKierAlpha,-0.24000000000000002,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Ipc,454.5175035427365,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Kappa1,9.845034013605442,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Kappa2,3.6489161032347726,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Kappa3,1.5817587586505184,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,LabuteASA,68.64284443677028,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA1,30.269499928003576,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA10,24.41586555099321,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA11,6.290026729335213,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA12,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA13,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA14,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA3,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA4,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA5,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA6,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA7,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA8,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,PEOE_VSA9,6.606881964512918,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA1,30.269499928003576,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA10,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA3,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA4,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA5,30.705892280328424,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA6,6.606881964512918,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA7,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA8,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SMR_VSA9,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA1,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA10,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA11,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA12,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA2,62.845411219044855,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA3,4.736862953800049,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA4,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA5,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA6,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA7,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA8,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,SlogP_VSA9,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,TPSA,110.38000000000001,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA1,37.312774244841336,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA10,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA11,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA3,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA4,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA5,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA6,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA7,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA8,4.736862953800049,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,EState_VSA9,25.532636974203527,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState1,4.575925925925926,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState10,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState3,44.65722222222222,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState4,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState5,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState6,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState7,-7.040694444444445,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState8,-0.5257870370370368,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,VSA_EState9,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,FractionCSP3,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,HeavyAtomCount,12.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NHOHCount,5.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NOCount,6.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAliphaticCarbocycles,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAliphaticHeterocycles,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAliphaticRings,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAmideBonds,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAromaticCarbocycles,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAromaticHeterocycles,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAromaticRings,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumAtomStereoCenters,5.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumBridgeheadAtoms,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumHAcceptors,6.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumHDonors,5.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumHeteroatoms,6.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumHeterocycles,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumRotatableBonds,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumSaturatedCarbocycles,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumSaturatedHeterocycles,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumSaturatedRings,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumSpiroAtoms,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,NumUnspecifiedAtomStereoCenters,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,Phi,2.9936419290949137,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,RingCount,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MolLogP,-3.2213999999999987,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,MolMR,35.98599999999999,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Al_COO,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Al_OH,5.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Al_OH_noTert,5.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_ArN,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ar_COO,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ar_N,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ar_NH,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ar_OH,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_COO,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_COO2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_C_O,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_C_O_noCOO,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_C_S,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_HOCCN,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Imine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_NH0,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_NH1,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_NH2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_N_O,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ndealkylation1,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Ndealkylation2,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_Nhpyrrole,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_SH,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_aldehyde,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_alkyl_carbamate,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_alkyl_halide,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_allylic_oxid,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_amide,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_amidine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_aniline,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_aryl_methyl,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_azide,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_azo,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_barbitur,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_benzene,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_benzodiazepine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_bicyclic,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_diazo,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_dihydropyridine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_epoxide,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_ester,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_ether,1.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_furan,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_guanido,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_halogen,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_hdrzine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_hdrzone,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_imidazole,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_imide,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_isocyan,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_isothiocyan,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_ketone,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_ketone_Topliss,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_lactam,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_lactone,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_methoxy,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_morpholine,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_nitrile,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_nitro,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_nitro_arom,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_nitro_arom_nonortho,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_nitroso,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_oxazole,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_oxime,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_para_hydroxylation,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
1,D-glucose,fr_phenol,0.0,,RDKit,2026.03.6,2026-09-17,e99d97a3665c237f,RDKit Descriptors.descList; 2D
