permuted_rmse
2.723873952642588
2.603251282623172
2.6020962332446973
6.762290573594305
2.6890055534834167
4.77217662322313
2.6509188167219335
2.90528813089065
2.9496514836643044
2.725226088220908
6.030894249991861
3.286356605041326
2.7380795159229923
2.6056615996658894
5.123597862315737
2.868965421605015
3.9796057890220218
2.605610057513196
2.6502058209755712
2.7390666983982865
2.835816781319211
2.660134804627572
2.8055780618392374
3.9489130771999323
3.307833703974033
2.83371181158316
2.85526863231333
2.896225914983984
2.7183832551250244
2.910300848223532
3.523661861970306
2.770823483371863
2.661726555461229
2.866569786384035
2.7221457157954934
4.39611541436974
3.448544312067399
2.7217268886556187
2.921759254167749
3.115541260060267
2.676990445417571
2.93715862482556
2.76434353595299
2.756517041781936
2.8757316773051236
2.6823800766391948
2.605532784228117
3.262625668043673
2.2926255870325813
5.409192605726707
2.5875019524231697
2.6044038134717087
2.62537320943472
2.6470688217902016
2.57751765811996
2.68102664384821
2.644771287034588
5.642271820930296
2.7571685931847667
2.781464054393523
4.494694299581629
2.798932733758422
2.7383890979213015
2.952472101304526
2.57190198633134
2.7638612660712183
2.991084539550248
3.0509748069259692
3.9554975474041605
3.0284460288543404
2.5818456393798748
2.6591876982737745
2.5650568539281853
2.6357263104363824
4.347755597182174
2.8983203616400255
2.6929164289545575
2.6197449017472514
2.6499645882638667
2.6935132097099754
2.8821565404846345
5.121112240254784
3.000173123321593
2.774443144783863
2.6520168658014285
2.7588909425797046
2.807165124260291
2.873950758046158
2.7778172468483633
2.5819071600393366
2.730856910572044
2.4632136201082266
2.947807609362016
2.6648207601955445
2.98613619496954
2.548480375842568
2.558549242485332
2.622092540082817
3.0170478596496593
2.898718186596066
2.7619013685350304
2.8172748861122385
2.7161169484310834
2.5920912199656656
2.8154307099256792
2.7246027426407804
2.381185728634728
2.936203448697097
2.6201775841509196
2.4723910664621616
2.6052868179527437
2.647932658180039
2.6328059083912194
4.273922200904973
2.6852984476115367
2.6046070320838206
2.7171945535182234
2.6487153066045304
11.633667258547963
2.328118614472469
2.618081036218792
2.59191115182851
2.735143099679757
2.711647805812134
2.6661182698481616
2.7078912273605744
2.7536078934402193
2.5553561567252547
2.7880661685718215
2.8694377595758316
2.9292250655797867
3.053212205101189
3.2933439595468275
2.615148456830852
2.7994022154652005
2.786000919095718
2.730051827463019
2.617566379396722
2.6487931749513263
2.7612758218955977
2.716773294240823
4.445910782828242
2.76777662602796
2.596460822294729
2.6527280920427123
2.65286944265358
2.90596971232308
2.6840035005683878
2.6029947304816323
3.2306420323127685
2.7340719577725188
2.6155358960468686
2.8349434823531623
2.9536746921674726
7.63187490804297
3.0285966907077397
2.6569364716494888
3.0881094390881003
3.0998137248982336
2.7595735297535984
2.98491534874117
2.6458437391919376
2.747861821473084
2.8639808520819496
3.2248085467369503
2.6637004989179407
2.5827282108139222
2.7590117486645442
3.0613821386603544
2.7701959651451005
2.580209574502208
2.4990644042687853
2.6814064287617767
2.7390078304973016
2.727116958518432
2.647356224643805
2.789672543714698
2.5618331101499
3.6363594223023368
3.2339362095385122
2.5968630119541842
2.7344156470696492
2.7286160459450337
2.7485218566007568
3.4970996910432897
2.856113991488795
2.757658468695573
2.6167524585141035
2.6297708108690565
2.867472595726041
3.543804722782271
2.9297161167674473
2.664260698563516
2.7042527603234916
2.9155772150044696
2.8784561860367934
2.8543920859472705
2.6192423655244372
3.355267469171005
3.372075369376006
